STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_CH_LSZH,SKOPJE airport - ZURICH airport,2019,,147868,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDB,SKOPJE airport - BERLIN-BRANDENBURG airport,2019,,59762,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDH,SKOPJE airport - HAMBURG airport,2019,,52033,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDK,SKOPJE airport - KOELN/BONN airport,2019,,71094,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDN,SKOPJE airport - NUERNBERG airport,2019,,40903,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDV,SKOPJE airport - HANNOVER airport,2019,,44540,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDDW,SKOPJE airport - BREMEN airport,2019,,28141,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDFH,SKOPJE airport - FRANKFURT-HAHN airport,2019,,57144,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDJA,SKOPJE airport - MEMMINGEN airport,2019,,58593,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDLW,SKOPJE airport - DORTMUND airport,2019,,54934,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDNY,SKOPJE airport - FRIEDRICHSHAFEN airport,2019,,46289,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DE_EDSB,SKOPJE airport - KARLSRUHE/BADEN-BADEN airport,2019,,30520,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_DK_EKCH,SKOPJE airport - KOBENHAVN/KASTRUP airport,2019,,39820,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_ES_LEBL,SKOPJE airport - BARCELONA/EL PRAT airport,2019,,29964,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_FR_LFOB,SKOPJE airport - BEAUVAIS-TILLE airport,2019,,38458,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_FR_LFSB,SKOPJE airport - BALE-MULHOUSE airport,2019,,131712,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_HR_LDZA,SKOPJE airport - ZAGREB/FRANJO TUDJMAN airport,2019,,74625,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_HU_LHBP,SKOPJE airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2019,,33482,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_IT_LIMC,SKOPJE airport - MILANO/MALPENSA airport,2019,,37869,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_IT_LIPH,SKOPJE airport - TREVISO/S.ANGELO airport,2019,,39012,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_IT_LIRA,SKOPJE airport - ROMA/CIAMPINO airport,2019,,39553,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_MT_LMML,SKOPJE airport - LUQA airport,2019,,38569,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_NL_EHEH,SKOPJE airport - EINDHOVEN airport,2019,,57843,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_NO_ENTO,SKOPJE airport - SANDEFJORD/TORP airport,2019,,32232,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_PL_EPWA,SKOPJE airport - WARSZAWA/CHOPINA airport,2019,,30759,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_QA_OTBD,SKOPJE airport - DOHA INTERNATIONAL airport,2019,,29856,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_RS_LYBE,SKOPJE airport - BEOGRAD/NIKOLA TESLA airport,2019,,42796,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SE_ESGG,SKOPJE airport - GOTEBORG/LANDVETTER airport,2019,,58451,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SE_ESKN,SKOPJE airport - STOCKHOLM/SKAVSTA airport,2019,,32302,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SE_ESMS,SKOPJE airport - MALMO airport,2019,,94386,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SE_ESMX,SKOPJE airport - VAXJO/KRONOBERG airport,2019,,22989,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SI_LJLJ,SKOPJE airport - LJUBLJANA/BRNIK airport,2019,,41115,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_SK_LZIB,SKOPJE airport - BRATISLAVA/M.R.STEFANIK airport,2019,,75589,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_TR_LTAI,SKOPJE airport - ANTALYA airport,2019,,60092,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_TR_LTBA,SKOPJE airport - ISTANBUL/ATATURK airport,2019,,37939,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_TR_LTFJ,SKOPJE airport - ISTANBUL/SABIHA GOKCEN airport,2019,,79430,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_TR_LTFM,SKOPJE airport - ISTANBUL/ISTANBUL HAVALIMANI airport,2019,,119830,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_UK_EGGW,SKOPJE airport - LONDON LUTON airport,2019,,60964,,,,,
