STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_FR_LFPG,RIGA airport - PARIS-CHARLES DE GAULLE airport,2019,,145889,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_GE_UGTB,RIGA airport - TBILISI airport,2019,,62661,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IE_EIDW,RIGA airport - DUBLIN airport,2019,,151332,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IL_LLBG,RIGA airport - TEL-AVIV/BEN GURION airport,2019,,69925,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IS_BIKF,RIGA airport - KEFLAVIK airport,2019,,51226,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IT_LIMC,RIGA airport - MILANO/MALPENSA airport,2019,,70213,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IT_LIME,RIGA airport - BERGAMO/ORIO AL SERIO airport,2019,,78669,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_IT_LIRF,RIGA airport - ROMA/FIUMICINO airport,2019,,64037,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_LT_EYPA,RIGA airport - PALANGA/INTERNATIONAL airport,2019,,76257,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_LT_EYVI,RIGA airport - VILNIUS INTL airport,2019,,230261,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_MT_LMML,RIGA airport - LUQA airport,2019,,50055,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_NL_EHAM,RIGA airport - AMSTERDAM/SCHIPHOL airport,2019,,161124,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_NL_EHEH,RIGA airport - EINDHOVEN airport,2019,,52243,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_NO_ENGM,RIGA airport - OSLO/GARDERMOEN airport,2019,,278970,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_NO_ENTO,RIGA airport - SANDEFJORD/TORP airport,2019,,65742,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_NO_ENVA,RIGA airport - TRONDHEIM/VAERNES airport,2019,,41576,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_PL_EPWA,RIGA airport - WARSZAWA/CHOPINA airport,2019,,191674,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_RU_ULLI,RIGA airport - SANKT-PETERBURG/PULKOVO airport,2019,,194523,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_RU_UUEE,RIGA airport - MOSCOW/SHEREMETYEVO airport,2019,,499465,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_RU_UUWW,RIGA airport - MOSCOW/VNUKOVO airport,2019,,149656,,,,,
