STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_TR_LTFJ,BALE-MULHOUSE airport - ISTANBUL/SABIHA GOKCEN airport,2019,,1404,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_TR_LTFM,BALE-MULHOUSE airport - ISTANBUL/ISTANBUL HAVALIMANI airport,2019,,982,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGCC,BALE-MULHOUSE airport - MANCHESTER airport,2019,,661,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGGD,BALE-MULHOUSE airport - BRISTOL airport,2019,,372,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGGW,BALE-MULHOUSE airport - LONDON LUTON airport,2019,,624,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGKK,BALE-MULHOUSE airport - LONDON GATWICK airport,2019,,1951,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGLL,BALE-MULHOUSE airport - LONDON HEATHROW airport,2019,,2553,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_UK_EGPH,BALE-MULHOUSE airport - EDINBURGH airport,2019,,687,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_XK_BKPR,BALE-MULHOUSE airport - PRISTINA airport,2019,,1276,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_AE_OMAA,GENEVA airport - ABU DHABI INTERNATIONAL airport,2019,,690,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_AE_OMDB,GENEVA airport - DUBAI INTERNATIONAL airport,2019,,1306,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_AT_LOWW,GENEVA airport - WIEN-SCHWECHAT airport,2019,,3014,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_BE_EBBR,GENEVA airport - BRUSSELS airport,2019,,5363,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_CA_CYYZ,"GENEVA airport - TORONTO/LESTER B. PEARSON INTL, ON airport",2019,,540,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_CH_LSZH,GENEVA airport - ZURICH airport,2019,,5782,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_DE_EDDB,GENEVA airport - BERLIN-BRANDENBURG airport,2019,,1280,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_DE_EDDF,GENEVA airport - FRANKFURT/MAIN airport,2019,,5442,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_DE_EDDM,GENEVA airport - MUENCHEN airport,2019,,3249,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_DK_EKCH,GENEVA airport - KOBENHAVN/KASTRUP airport,2019,,2023,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_EL_LGAV,GENEVA airport - ATHINAI/ELEFTHERIOS VENIZELOS airport,2019,,1622,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEAL,GENEVA airport - ALICANTE airport,2019,,754,,,,,
